Date,Tweet,roberta_negative,roberta_neutral,roberta_positive
2022-08-10 01:12:47+00:00,"Musk sells 3.3mm shares for $2,905,557,111.79 or $880.47/share.

Never forget @elonmusk is the biggest short in $TSLA stock",0.21169537,0.6358626,0.15244204
2022-08-10 01:11:54+00:00,"Dear $TSLA Investors:

If you haven't figured it out yet, Elon Musk pumps his stocks for months and then dumps it on you at the highest possible price.  He will continue to do this as long as you are willing to pay any price.  

Good luck with your investing.",0.3778546,0.42964846,0.19249691
2022-08-10 01:10:33+00:00,"Elon sold Tesla stock on August 5th. 

I hope this is enough for him to buy Twitter now. 

$TSLA https://t.co/nekCIauZNy",0.1735601,0.6119767,0.2144632
2022-08-10 01:03:36+00:00,"BREAKING

@elonmusk has filed two Form 4s where he sold over three million $TSLA shares.

This was worth multiple billions on August 5th.",0.19597933,0.7115117,0.09250902
2022-08-10 01:02:31+00:00,"BREAKING: Elon Musk has filed two Form 4s with the SEC tonight showing that he sold over 3 million $TSLA shares worth a few billion on August 5th. 

Filing 1: https://t.co/zzPN1sRuDl
Filing 2: https://t.co/6LVdSoUkAo https://t.co/Xc3XWYdbIb",0.08338605,0.8356503,0.080963634
2022-08-10 01:01:32+00:00,"🚨🚨🚨As predicted, Mr. Fraudsperger's just filed 2 massive Form 4s🚨🚨🚨

The motherfuckier started dumping stock the day after the annual meeting when he said $TSLA could be the world's most valuable company and everything was going amazingly.

He is a vile piece of shit.",0.9407802,0.05086479,0.008354985
2022-08-10 00:23:21+00:00,"My Full Self-Driving Beta 10.12.2 is mailing complex high traffic LA unprotected lefts every single time. 

I’m blown away $TSLA @elonmusk",0.09401591,0.38932565,0.5166584
2022-08-10 00:18:12+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video for free here:

https://t.co/BhWqjIk7F5

Mentioned: $SPY $SPX $QQQ $IWM $RUT $USO $GLD $TNX $EEM $PFF $BTC $UUP $XLK $AMZN $AAPL $MSFT $TSLA $GOOGL $GOOG $BRK.B $BMY $SMH $VRTX $PG $CHTR https://t.co/9LJjUFSMAw",0.04431111,0.8663761,0.08931275
2022-08-10 00:15:01+00:00,"Trade plan for Wednesday ✅

$SPX if it fails at 4100 after CPI #'s tmrw premarket SPX can drop to 4063,4020 this week. Puts can work under 4100

$TSLA if it can't hold above 851.. 821,800 can still come by Friday.

$MSFT if it gets back above 286 it can run to 294-296",0.15331793,0.7232867,0.12339539
2022-08-10 00:04:21+00:00,"@elonmusk Who do you like more, $Tesla or SpaceX?

$MARVIN $Doge $Floki #Crypto #memecoin @Tesla @SpaceX https://t.co/OmDhBCqVzm",0.041099533,0.7327835,0.22611694
2022-08-09 23:51:10+00:00,@tesladriver2022 @RealDanODowd @Tesla @elonmusk @kimpaquette @teslaownersSV Dan O'Dowd wants to kill children,0.81986016,0.16947627,0.010663571
2022-08-09 23:49:27+00:00,I just destroyed @RealDanODowd’s ad with a cardboard child - Not only did the @tesla visualize the child but it went around each time. The only real danger to children is Dan trying to stop this life-saving technology @elonmusk @WholeMarsBlog @kimpaquette @teslaownersSV #fsdbeta https://t.co/K7JUInXust https://t.co/HzZkdE6xUT,0.9065982,0.087320834,0.0060809087
2022-08-09 23:30:00+00:00,"$TSLA reports China-made cars delivered in July: 28.2K, -64.2% m/m",0.06719614,0.8031311,0.12967268
2022-08-09 23:02:23+00:00,"Look how Full Self-Driving Beta slowly creeps around where it lacks visibility. I feel like this is relatively new, it used to just charge through. Lots of exciting new behaviors. $TSLA @elonmusk https://t.co/o1jLaBOxwN",0.028294466,0.26955426,0.70215124
2022-08-09 23:01:27+00:00,"As everyone knows, I was no fan of @elonmusk buying $TWTR. But at this point it’s clear Elon still wants it and I am sure both sides are willing to settle at a lower price rather than go to trial. Question is: What price makes both sides equally unhappy? $tsla https://t.co/YkPv7dukFB",0.6139818,0.35571426,0.030303912
2022-08-09 22:52:12+00:00,"$TSLA

Pity .

I like Elon BUT unfortunately the abyss awaits https://t.co/F9wmmCiki5",0.6974504,0.26427957,0.03827001
2022-08-09 22:42:20+00:00,The sheer size of the #teslatakeover is mind blowing. It was truly amazing to meet so many Tesla owners and hear about their journey. This event is the most sought after event run by the community. We’ve just gotten started. Let’s go. @elonmusk @tesla @kgee https://t.co/PMKGBSZR5y,0.0011494665,0.012403557,0.986447
2022-08-09 21:33:51+00:00,"NEWS: @Tesla’s Virtual Power Plant Beta in California with PG&amp;E now has 2,149 homes in the program, up 12.3% in 20 days. 

h/t @RickDavisSF

Source: https://t.co/XCv8IICoTH https://t.co/AJUkYni7Cc",0.0050289608,0.6365456,0.35842547
2022-08-09 21:12:32+00:00,"How bears think CPI will go
$SPY $QQQ $AAPL $TSLA https://t.co/m1MRcX9quo",0.20607919,0.76081485,0.033106025
2022-08-09 20:56:56+00:00,"Added $250,000 bc I believe the bottom is in. 🔥 

I’m in accumulation mode. 🍨 

Put your $ where your mouth is. 👊

See you in 10 years. 📈

To the fuckin moon! 🚀🌙

$TSLA https://t.co/2FXZRH1TQk",0.14247608,0.43973044,0.4177935
2022-08-09 20:53:24+00:00,"I remember when Tesla trading at a higher market cap than Ford was evidence that the market had lost its mind.

Q2 2022:
$TSLA revenue: $16.9B
$TSLA GAAP net income: $2.3B

$F revenue: $37.91B
$F GAAP net income: $667M https://t.co/VTOfrQm3X0",0.47407413,0.45839626,0.0675296
2022-08-09 20:53:07+00:00,"Tesla has set a new production rate record on Model Y at Giga Shanghai according to July production data acquired by Shareloft 👇 $TSLA
https://t.co/vAPzjTIcWT",0.0016420484,0.13828556,0.86007243
2022-08-09 20:46:31+00:00,"@elonmusk @WholeMarsBlog Capacity at the Fremont NUMMI plant topped out at 430,000 cars in 2006, before GM and Toyota shuttered the plant.

Today, @Tesla produces &gt; 50% more cars in that plant — an incredible achievement in manufacturing efficiency by unit of volume!",0.0033540423,0.056073874,0.9405721
2022-08-09 20:37:30+00:00,Let me interpret it for you: “Fremont Factory is going to absolutely kill it this quarter.” $TSLA https://t.co/SeuNvm7eys,0.055964563,0.30491883,0.6391166
2022-08-09 20:20:58+00:00,Completely blown away by how Tesla Full Self-Driving Beta 10.12.2 has been performing. Just recorded another 1 hour long zero takeover drive through Los Angeles. $TSLA @elonmusk,0.0028825053,0.040678795,0.95643866
2022-08-09 20:19:30+00:00,"💭CPI Market Implied Premiums Pricing for Tomorrow:
- $SPY: +/- 5.0
- $QQQ: +/- 5.9

Implied Premiums Pricing for the week on some stocks:
- $AAPL: +/- 4.1
- $TSLA: +/- 41.2
- $META: +/- 6.5
- $GOOGL: +/- 3.15
- $AMZN: +/- 4.6

Going to be a fun week. Lot more move possible.",0.0018934924,0.11674792,0.88135856
2022-08-09 20:02:21+00:00,"There months maybe, six months definitely. $TSLA https://t.co/7w5qXdujRB",0.021679142,0.6883645,0.28995642
2022-08-09 19:58:43+00:00,how I react to bullshit about $tsla https://t.co/nG4l2wquWk,0.7398815,0.24507715,0.01504129
2022-08-09 19:48:06+00:00,"Tesla gets a price target boost from Canaccord as the Fremont factory has pushed the boundaries of what is possible, analysts said. The morale of the factory workers is very high, which is a strong positive indicator

#Tesla $TSLA
https://t.co/n076rhaBiH",0.0019619537,0.056407075,0.94163096
2022-08-09 19:43:11+00:00,$FAZE squeezing shorts like $TSLA,0.18656266,0.76025325,0.053184044
2022-08-09 19:33:07+00:00,"Supporting #TSLA &amp; @elonmusk is supporting our children’s future. 

Buying $TSLA is buying time to spend with our children. 

Oh . .  . and the memes. Supporting Elon is also about supporting great memes too. 😂",0.008684582,0.13029324,0.8610221
2022-08-09 19:17:45+00:00,"Just sold the $848.23 and took the $5,000 win on god knows why it dipped but it worked again. Buy the dip, sell the rip. $TSLA",0.10847384,0.5309747,0.36055148
2022-08-09 19:12:43+00:00,"It is sad that you could have 200 positive post about $TSLA and the stock will do nothing. Then you could get just one (yes, one) negative headline on something and it plummets. The frustrations of watching Tesla I guess.",0.8352103,0.14104547,0.023744226
2022-08-09 19:11:17+00:00,"So, there is still no explanation for that quick sell off in shares of $TSLA? The Dan FUD was almost 7 hours ago. It had to be something. It doesn't just drop $15 in minutes on nothing. Although, I've seen it happen before. But it's unusual.",0.58393306,0.3798319,0.036235005
2022-08-09 19:05:18+00:00,"Bought 1,000 shares at $843.23. I'm greedy. $TSLA",0.44448152,0.4223688,0.13314973
2022-08-09 19:01:05+00:00,Might be Dan O'Dowd posting more $TSLA FUD about the car plowing over children. That dude is a piece of work.,0.95979553,0.03752282,0.0026816854
2022-08-09 18:56:24+00:00,Has to be some $TSLA news out there. She's diving.,0.35031134,0.60652906,0.04315959
2022-08-09 17:58:56+00:00,"If Tesla closes green, I'll take a shot of Teslaquila when the market closes.🥃 $TSLA",0.0037281734,0.17496382,0.8213081
2022-08-09 17:43:33+00:00,"Let me tell you how much I LOVE ♥️ my Tesla — 

Anytime I have a chance to drive &amp; others are involved I suggest I drive &amp; we take my Tesla. 

I love driving, I Iove riding in a Tesla, driving most anything else is a drag &amp; I like efficiency. 
#Tesla $TSLA Tesla ;) https://t.co/OnZ7kEUUJT",0.0027421452,0.010787022,0.9864709
2022-08-09 17:28:47+00:00,"None of our scrapped lithium-ion batteries go to landfilling, and 100% are recycled. - @Tesla 🔋🔋

@elonmusk @WholeMarsBlog https://t.co/6LTnKNs3NK",0.016641274,0.49491304,0.48844573
2022-08-09 17:27:35+00:00,Just bought 21 $TSLA,0.04751377,0.81189036,0.14059588
2022-08-09 17:24:07+00:00,"Sold my 1,500 at $847 for the $6,000ish win. For those that doubted me... $TSLA https://t.co/vem3xZgqse",0.029516358,0.5640054,0.4064782
2022-08-09 16:52:56+00:00,Bought another 500 at $838.58. $TSLA,0.030080114,0.8571475,0.11277235
2022-08-09 16:50:33+00:00,"$TSLA on pace to deliver over 1m vehicles this year. 📈⚡️

▪️ $F increases cost of their EV 
▪️ $GM with a measly 500 EVs delivered last Q (thx for data @Beth_Kindig ) 
▪️ Competition continues to struggle, yet $TSLA is the “ponzi” 😂 https://t.co/8MLvADykoZ",0.5046065,0.39789075,0.0975028
2022-08-09 16:41:49+00:00,"How would Nancy feel about the SEC raiding her computer and checking her trade activity? $TSLA

https://t.co/ukV8lU98tz via @Yahoo",0.21167545,0.75320125,0.035123363
2022-08-09 16:30:35+00:00,"Why is NASDAQ getting hit so hard today? Amazon and Apple are holding up pretty well, yields are normal and no inflation concerns today popping up. Seems $TSLA is dragging down the NASDAQ and QQQ today. It's starting to be a leading indicator now on the daily charts.",0.15538596,0.42018282,0.4244312
2022-08-09 16:24:42+00:00,"2022 Returns
$GME: +17%
$TWTR: -1%
$AAPL: -7%
$MSFT: -16%
$AMZN: -16%
$TSLA: -18%
$GOOG: -19%
$ADBE: -23%
$CRM: -25%
$TEAM: -27%
$MRNA: -28%
$AMD: -30%
$ZM: -38%
$NVDA: -39%
$SQ: -47%
$SPOT: -49%
$ETSY: -49%
$PYPL: -49%
$META: -49%
$SNOW: -50%
$NFLX: -61%
$SHOP: -71%
$SNAP: -78%",0.2273782,0.7116326,0.06098912
2022-08-09 16:24:36+00:00,$TSLA stock drops faster than a Space X flight attendant. 🤣,0.823931,0.15881807,0.017250903
2022-08-09 16:10:45+00:00,"Hey @elonmusk , 
Did you know that your company @Tesla might be a major player in the destruction of the deep ocean, the largest carbon sink on earth ? You could stop this with a simple tweet and by signing this statement: https://t.co/T2DdniIxgc. Here’s why:",0.5965144,0.339113,0.06437257
2022-08-09 16:04:56+00:00,$TSLA again today💩,0.8311675,0.14850831,0.02032418
2022-08-09 16:04:46+00:00,I always did best when most didn’t believe my projections. Like I did in March. I’d invite you guys to read the insults under that tweet but most were deleted quickly after. ‘ $TSLA doesn’t work with TA’ I can only answer that with: ‘Time will tell ⏰’ https://t.co/wn0jvkR6JC,0.43579414,0.43677655,0.12742929
2022-08-09 16:01:28+00:00,"This is just too easy. Just bought 1,000 at the $846.46. $TSLA",0.018691154,0.16227213,0.81903666
2022-08-09 16:01:20+00:00,I have a feeling august will be teslas largest global production month ever. Q3 will break all records with deliveries and EPS. $TSLA,0.00089021656,0.035702888,0.96340686
2022-08-09 16:01:03+00:00,Of course @elonmusk tweeted back on 4/28  “No further TSLA sales planned after today” so would have some explaining to do if he sold more $TSLA shares in front of a revised deal. https://t.co/7dNGL5vXfQ,0.3643901,0.57341164,0.062198296
2022-08-09 15:56:04+00:00,"In today's episode of ""Stupid $TSLAQ takes on Twitter"", we learn that increasing production rate by over 30% QoQ in China is actually a cover-up for low demand.

🤡🥴🤡🥴🤡🥴🤡🥴

$TSLA",0.77152234,0.2009244,0.027553223
2022-08-09 15:56:00+00:00,"Tesla $TSLA Gets PT Boost from Canaccord as Fremont Factory Pushes Limits of Possible

https://t.co/Fx2alAB1ay",0.006547973,0.5138149,0.4796371
2022-08-09 15:55:56+00:00,"$TSLA

Only 6% away from the point of no return💯

Once the previous swing high overlaps, the structure will be confirmed corrective, which I've been anticipating for weeks.

This would be a March 2.0

If 790 is crossed, it won't be about if but about when for the 400s https://t.co/BejW20zeEO",0.044617936,0.70225173,0.25313035
2022-08-09 15:54:55+00:00,$TSLA is just killing it. @elonmusk https://t.co/XrEuWz9JCS,0.04495887,0.23087077,0.7241704
2022-08-09 15:27:02+00:00,"Cybertruck probably starting at $49,990 $TSLA https://t.co/K9KklmchMO",0.026740473,0.90070856,0.07255096
2022-08-09 15:08:26+00:00,"Proposal to all $tsla bulls loudly claiming fsd “knows” it’s cardboard

Put your kid in front of the car and prove it 

@elonmusk surely you can spare one?",0.47876295,0.47336516,0.047871873
2022-08-09 14:56:10+00:00,"NEWS: NineDot Energy today unveiled its first battery energy storage site in the Bronx, New York City with a 3.08 MW/12.32 MWh @Tesla Megapack system, a solar canopy, and infrastructure ready for bi-directional electric vehicle chargers. https://t.co/2p5apKgujT",0.0030147228,0.50498194,0.49200332
2022-08-09 14:54:16+00:00,NEWS: The @Tesla Model Y and Model 3 were the two best selling vehicles overall (EVs and ICE included) in California in the first half of 2022. https://t.co/MoXQVZzxSj,0.0010083178,0.04672091,0.95227075
2022-08-09 14:49:49+00:00,Understand the company you invest in inside &amp; out and be passionate about it. $TSLA,0.010458453,0.3075007,0.68204087
2022-08-09 14:38:23+00:00,"The #teslatakeover made the local news @KSBY. 2,300 people, 48 vendors and 43 super modified Teslas. It was epic to get the Tesla community together in this way. @elonmusk @kgee @SjvTesla @TeslaClubSoCal @tesla https://t.co/bIv4pmItaY",0.0020548957,0.090695195,0.9072499
2022-08-09 14:34:07+00:00,"Many asking about $TSLA stock through year-end.  IMO, TSLA likely to move higher driven by continued positive earnings revisions (FY’22 $13.20 vs $12.45E, $24.00 vs $17.23E), credit upgrade, and removal of TWTR overhang. On TWTR, most likely outcome $50/share deal before trial. https://t.co/8NGaQDKaiA",0.0034119447,0.31437376,0.6822143
2022-08-09 14:19:25+00:00,"Hedge funds likely betting that Elon will have to sell more $TSLA shares. DE Chancery court is pro-defense and will likely rule against Elon that bots &gt;5% don’t create an MAE if $TWTR case goes to trial. At $50/sh, Elon would have to sell $6.4B TSLA = 7.5M shares (1/4 daily vol). https://t.co/pI6YRSoMTE",0.20502174,0.7302394,0.064738914
2022-08-09 14:17:11+00:00,"Don’t trade, invest. $TSLA",0.15060006,0.7251459,0.12425406
2022-08-09 14:17:00+00:00,"Tesla, $TSLA, Model Y became Europe's best-selling premium compact SUV in 1H 2022, surpassing Mercedes-Benz GLC, per Tesmania.",0.0019776449,0.09406026,0.9039621
2022-08-09 14:02:52+00:00,"Show da gains gang I want see

How’s the live trading?

$SPX $AMZN $NVDA $AMD $IWM $UVXY $TSLA $NFLX $QQQ",0.017931875,0.70182794,0.2802402
2022-08-09 13:56:24+00:00,"Are we green?

WE HAPPY? WE ELECTRIC? $SPX $AMZN $TSLA $NVDA $SPY $QQQ $AMD $IWM",0.012973757,0.59247136,0.39455482
2022-08-09 13:46:22+00:00,"We know now that Elon was not the one selling  $TSLA shares last Friday,  He would have had to file a form 4 within 2 business days. More likely day traders and hedge funds selling the 3:1 split and EV credit news after the 30% run up.",0.3472333,0.59950536,0.053261366
2022-08-09 13:45:01+00:00,"4/ When it comes to growth stocks, as we have seen in the past 7 months, you have to be able to stomach the BIG moves both up and down

Here are 10 popular Growth stocks:

$GOOGL
$TSLA
$AMZN
$META
$NVDA
$AMD
$CRM
$DIS
$ABNB
$PYPL",0.027142433,0.5325471,0.44031045
2022-08-09 13:38:25+00:00,"This is how long term Tesla investors sleep at night bc we know what the true value of Tesla will be in the future. $TSLA

https://t.co/PZvUSNfm9b",0.010891747,0.36989766,0.6192106
2022-08-09 13:19:37+00:00,"$TSLAQ is beating the $TSLA demand drum again citing china deliveries.

I have never seen a group so capable of lying to themselves and actually believing it.",0.61141014,0.33338082,0.055209074
2022-08-09 13:17:32+00:00,@trav_is_jackson @Tesla What Dan fails to mention in his senate campaign is his net worth is tied to an autonomous driving competitor and Tesla is his biggest threat.,0.64794594,0.32431433,0.027739681
2022-08-09 13:14:55+00:00,Killing it here in California. #1 &amp; 2 best selling vehicles overall! @Tesla Model Y &amp; 3. 👏🏼 @elonmusk https://t.co/RrjOCsTS46,0.0016333085,0.045224115,0.9531426
2022-08-09 13:03:34+00:00,"Tesla sales continue to surge at a blistering pace is California. ☀️ ⚡️ $TSLA 

https://t.co/XboYsvzl3i",0.002310655,0.096261725,0.9014276
2022-08-09 12:44:29+00:00,$TSLA sales are surging in California. @Lebeaucarnews breaks down why: https://t.co/owlEDi3te1,0.103688054,0.6783662,0.21794575
2022-08-09 12:39:40+00:00,"Global EV adoption continues to soar, led by China with EV adoption of ~23% by Y.E. While US EV adoption remains in single digits, the new $7,500 EV credit available to $TSLA should accelerate growth in 2023. Global EV adoption should end 2022 at ~12.6% with 16% likely in 2023. https://t.co/oP7CyO3g2D",0.001982534,0.124559395,0.873458
2022-08-09 12:30:26+00:00,"Good morning TRADERS 💥👍

Thanks for checking out todays #stickynote 👀😎

$MU follows $NVDA with a warning and we want it SHORT📉

$UPST watching $30 for a level, could be tricky, see $PLTR

$AMC support at $22, then SHORT

$TSLA Friday bottom 

$BBBY $10 looks LONG https://t.co/FQPNqoaPqF",0.01593457,0.25401777,0.73004764
2022-08-09 12:22:12+00:00,$TSLA wins in California. Sales in CA continue to blow out any other OEM and ICE vehicle. https://t.co/2HkmMxCr2h,0.022487424,0.26556566,0.7119469
2022-08-09 12:11:53+00:00,"Before Giga Berlin contributes any meaningful volume.

Pain will grow for legacy in 2H as Shanghai is able to export more and Berlin volume picks up.

$TSLA https://t.co/qdnEFyg8oh",0.05008191,0.7024271,0.24749102
2022-08-09 11:56:53+00:00,"8/9/2022 -  Day 20 after TESLA'S Q2/22 results
@MoodysInvSvc @SPGlobalRatings
📣 DO IT!
Investment funds with rating obligations (should this even still be a thing?) are missing out on a generational stock because you don't want to acknowledge $TSLA deserves Investment Grade https://t.co/oMIcCpSRS8",0.6746157,0.2842019,0.041182447
2022-08-09 11:49:32+00:00,"I hereby point out that every month Tesla has a ""production excuse"" (China ""upgrades"" and Germany &amp; Texas ""ramp problems"") is another month of MULTIPLE better competing EVs being available on the market, and potential customers realizing it.

$TSLA's ""business momentum"" is GONE.",0.33997583,0.47132698,0.18869717
2022-08-09 11:38:45+00:00,"Not sure why all the morning attacks at me already? No matter what $TSLA price is today, I'll still make money.",0.38113794,0.5005184,0.1183437
2022-08-09 11:31:23+00:00,A 1.5X long Tesla $TSLA ETF is launching today trading under the ticker $TSLL,0.003975338,0.72320205,0.2728226
2022-08-09 11:31:00+00:00,"The second ever $TSLA 1x bear ETF is launching today, by Direxion, with the ticker $TSLS.",0.07052129,0.87635547,0.053123266
2022-08-09 11:21:00+00:00,"The first ever 1.5X $TSLA bull ETF is launching today, by Direxion, with the ticker $TSLL.",0.0032512345,0.7838925,0.21285625
2022-08-09 10:51:13+00:00,I was watching TV this morning when I saw this. It's the first openly anti-@Tesla ad I've seen since becoming an owner... https://t.co/DeYMnVtqXl,0.71056855,0.25935808,0.030073367
2022-08-09 10:26:12+00:00,MM’s going for the $849 today. Won’t see $888’s the rest of the week. That’s how this game works. $tsla,0.17973992,0.69728,0.12298012
2022-08-09 10:24:46+00:00,PM confirms that $tsla not going to trade up at all today. Sad thing about Tesla is that you only get about one good day a week where it holds and gives you a little green. 4/5 days it’s crap only and options manipulation. Only gets worse post split when price is lower too.,0.85821754,0.119638205,0.022144256
2022-08-09 10:17:26+00:00,$tsla down $15 from an hour ago. Typical Tuesday crap again.,0.91069686,0.08081951,0.00848365
2022-08-09 09:31:41+00:00,"2/ $TSLA July China sales 28,217 with retail 8,461 and exports 19,756, in line with preliminary #s released last week. GigaShanghai was closed for 2 weeks for retooling that is expected to increase production from 17K/wk to 21K/wk. July production of ~40K likely released tonight. https://t.co/yduAePjUEQ",0.023332084,0.8696423,0.10702562
2022-08-09 09:18:36+00:00,$TSLA +1.3% to $883 pre-mkt after July China sales came in as expected (28.2K) with the Shanghai factory closed two weeks for upgrades. Equities mixed (SPX +0.2% NDX +0.1%) in front of tomorrow’s July CPI which will cool vs June (MoM +0.2%E MoM core +0.5%E). 10yrTY 2.781% +2.4bp.,0.013354321,0.69087166,0.29577398
2022-08-09 09:04:20+00:00,"Boy, was I right about China sales headlines. Nobody seems to be mentioning the shutdown within the numbers. We know how their games work before they even start the game. $tsla",0.5586189,0.39530057,0.046080533
2022-08-09 08:29:21+00:00,"Tesla has a massive demand problem.

Nobody wants to wait 10 months to get their car.

The massive demand problem is massive demand. $TSLA https://t.co/MnUr2l55EP",0.64280576,0.2942805,0.06291377
2022-08-09 08:22:11+00:00,"Police Schwaben Nord making clear that charging stations are for charging.
Don't Block them and move the car after you finished charging.
Way to go 

@elonmusk @Tesla @TeslaCharging https://t.co/ChOy0DBJVA",0.029197704,0.36708048,0.6037218
2022-08-09 07:03:04+00:00,"NEWS: @Tesla Model Y has overtaken the Mercedes-Benz GLC &amp; is now Europe’s best-selling premium midsize SUV in the first half of 2022.

Model Y also outsold the 3rd place BMW X3 &amp; 4th place Volvo XC60. Only other EV in top 10 was the Audi Q4 e-tron in 7th.
https://t.co/rlnIZyfhRT",0.0047733043,0.19807768,0.797149
2022-08-09 06:58:00+00:00,"🐳 news:

- Trump home raided
- $NVDA 📉, $BBBY 📈
- $TSLA x Canada plant? , $TSLA x Indonesia
- Cathie Wood: US in recession
- SEC: conflict interest rules
- US: $5.5B to Ukraine
- NYFed: consumer inflation expect drop
- US ban Tornado Cash
- Futures: https://t.co/nH5RI9muk7 https://t.co/O3brnPr41i",0.38112015,0.59167933,0.027200561
2022-08-09 06:53:02+00:00,"⚠️TESLA'S SALES OF CHINA-MADE VEHICLES TUMBLE 64.2% IN JULY TO 28,217 

$TSLA",0.05149581,0.82105684,0.12744734
2022-08-09 06:12:27+00:00,"Market Recap:
https://t.co/CqKpZTSoUE
The sentiment is going from extreme bearishness to extreme bullishness fast, a sign of a bear market rally + The Fed is crushing inflation expectations so? + Nvidia $NVDA disaster + Charts $SPY $QQQ $IWM $DXY $GDX $TLT $VIX $AAPL $TSLA $BTC https://t.co/FPfunQuvAU",0.4336329,0.46895784,0.09740921
2022-08-09 05:42:00+00:00,"Of the 13 companies who have reported domestic NEV car sales for Jun in China, $TSLA's only profitable mkt in '21 (&amp; the world's largest EV mkt), 10 of them sold more cars than TSLA despite TSLA being currently valued at more than the top 15 automakers combined. https://t.co/5NfCPaZjX9",0.016689502,0.50404423,0.47926626
2022-08-09 05:30:00+00:00,"*TESLA'S SALES OF CHINA-MADE VEHICLES TUMBLE 64.2% IN JULY TO 28,217 - https://t.co/AxL76EUmRw 

$TSLA https://t.co/u4WJ43S66M",0.12036627,0.81599164,0.06364207
2022-08-09 03:49:45+00:00,"💡 TRADE IDEA:
                   $QQQ 315P 8/10 1.29*

* loss of 319 these can be ITM
* $TSLA $AAPL can lead the market lower
* $MSFT also has gaming issue
* Not in position yet",0.4739491,0.48699495,0.039055925
2022-08-09 03:35:05+00:00,"Looks like $TSLA only sold ~8,500 cars in China last month. BYD sold 163,000.",0.2569481,0.6238573,0.11919462
2022-08-09 03:30:00+00:00,$TSLA reportedly signs $5B worth of contracts to buy materials for batteries from nickel processing companies in Indonesia,0.016812189,0.8903246,0.092863224
2022-08-09 03:26:07+00:00,"Wow, Autopilot &amp; FSD are just working like a dream tonight @elonmusk $TSLA",0.0016181456,0.025155073,0.97322685
2022-08-09 03:21:37+00:00,"Tesla, $TSLA, sold 28,217 Chinese-made vehicles in July, including 19,756 for export, the China Passenger Car Association.",0.014120125,0.66295505,0.32292485
2022-08-09 03:13:15+00:00,"California love… #teslatakeover 2,000 people, 48 vendors and 43 super modified Teslas. 🎥 @kk1888 @elonmusk @tesla https://t.co/gAHfHlwBVJ",0.0030403424,0.07274948,0.92421025
2022-08-09 03:00:58+00:00,"So in the Chinese market in July, $TSLA sold 8461 cars domestically out of 1.84 million, for an overall market share of 0.46%

Impressive for a car company with a market cap equal to the next 15 combined! https://t.co/5tWpsDL3Ju",0.0050071795,0.14633605,0.8486568
2022-08-09 02:56:17+00:00,"First Full Self-Driving Beta drive back was pretty good… one minor takeover at the beginning but zero takeover from   the time we got on the street to pulling into the destination parking lot

recorded it $TSLA @elonmusk",0.0031399971,0.03342914,0.9634309
2022-08-09 02:07:19+00:00,"Let's clear things up, for the record.

July 1-4 = whole factory shut down
July 5-17 = Model Y factory shut down.
July 18-31 = Model 3 factory shut down.

Production rate on the other side of those upgrades up + ~800 cars/day between both phases 1 and 2. 

Disregard July.

$TSLA https://t.co/5a9HtWMSfV",0.3060952,0.6144188,0.079485945
2022-08-09 01:58:56+00:00,"#TESLA SHIPS 28,217 CHINA-MADE CARS IN JULY, DOWN 64.2% MONTH ON MONTH-Bloomberg
$TSLA",0.23152672,0.7039927,0.06448057
2022-08-09 01:40:17+00:00,"Dark pool after hours activity in:

$HYG - $161M print
$TSLA - $108M print
$APO - $105M print
$PYPL - $104M print
$AMD - $165M print
$MSFT - $294M print",0.1037087,0.8595334,0.03675788
2022-08-09 00:38:29+00:00,"#NASDAQ opened higher &amp; pushed up sharply before collapsing down. Why? Look at the chart, the answers are always there, it is just up to us to decipher it. WinningTraderSeries ---&gt; https://t.co/TmyXcetQDK
@bettertraders_ @KitcoNewsNOW @davidlin_TV
 $AAPL $MSFT $GOOGL $TSLA $AMZN https://t.co/CboQjna7EJ",0.06356459,0.62026364,0.31617182
2022-08-09 00:15:00+00:00,"Trade plan for Tuesday ✅

$SPX we can see another choppy day tmrw with SPX staying between 4100-4167. The market may be waiting for CPI #'s on Wed.

$TSLA if it fails at 851 it can drop another 35-40 pts this week

$NVDA under 171 can drop to 162. Puts can work under 171",0.32721892,0.5985352,0.074245945
2022-08-08 23:59:50+00:00,"⚡️Watchlist for 8/09/22 ⚡️

$SPY ✅
📈Calls Over 414.50
📉Puts Under 412
$TSLA 🚗
📈Calls Over 900
📉Puts Under 865
$AAPL 📱
📈Calls Over 167
📉Puts Under 163.50
$META 🎬
📈Calls Over 172.75
📉Puts Under 170 
$AMC 🎥
📈Calls Over 26

❤️ If you have NOTIS on and are ready to BANK! https://t.co/6J0evy2YXe",0.028453536,0.82747704,0.1440694
2022-08-08 23:55:31+00:00,"For anyone thinking of buying a @Tesla, I would advise against it.  The cars are great when they are working.  The supercharger network is great.  However, the customer service, hands down, is the worst I've ever experienced from any company in my life.",0.66231924,0.24012443,0.097556345
2022-08-08 23:52:16+00:00,"For the cost of building one Electrify America fast charger, Tesla can build five. $TSLA @elonmusk",0.015096327,0.3737948,0.61110884
2022-08-08 23:25:06+00:00,"How green today from hairiest wang puts?

Drop a heart if you like it &lt;3

$SPX $QQQ $NFLX $TSLA $IWM $UVXY $AAPL $NVDA $AMZN",0.005621778,0.38482338,0.6095548
